time,center_bubbles_px,nivel_x,nivel_y,nivel_t,temperature,watch_indicator
16:53.0,None,NaN,NaN,NaN,25.8125,None
16:53.7,None,NaN,NaN,NaN,25.8125,None
16:54.4,None,NaN,NaN,NaN,25.8125,None
16:55.1,None,NaN,NaN,NaN,25.875,None
16:55.8,None,NaN,NaN,NaN,25.875,None
16:56.6,None,NaN,NaN,NaN,25.875,None
16:57.3,None,NaN,NaN,NaN,25.875,None
16:58.0,None,NaN,NaN,NaN,25.875,None
16:58.7,None,NaN,NaN,NaN,25.875,None
16:59.4,None,NaN,NaN,NaN,25.9375,None
17:00.1,None,NaN,NaN,NaN,25.9375,None
17:00.9,None,NaN,NaN,NaN,25.875,None
17:01.6,None,NaN,NaN,NaN,25.875,None
17:02.3,None,NaN,NaN,NaN,25.875,None
17:03.0,None,NaN,NaN,NaN,25.875,None
17:03.7,None,NaN,NaN,NaN,25.875,None
17:04.5,None,NaN,NaN,NaN,25.9375,None
17:05.2,None,NaN,NaN,NaN,25.875,None
17:05.9,None,NaN,NaN,NaN,25.9375,None
17:06.6,None,NaN,NaN,NaN,25.9375,None
17:07.3,None,NaN,NaN,NaN,25.9375,None
17:08.1,None,NaN,NaN,NaN,25.875,None
17:08.8,None,NaN,NaN,NaN,25.9375,None
17:09.5,None,NaN,NaN,NaN,25.9375,None
17:10.2,None,NaN,NaN,NaN,25.9375,None
17:11.0,None,NaN,NaN,NaN,25.9375,None
17:11.7,None,NaN,NaN,NaN,25.9375,None
17:12.4,None,NaN,NaN,NaN,25.875,None
17:13.1,None,NaN,NaN,NaN,25.9375,None
17:13.8,None,NaN,NaN,NaN,25.875,None
17:14.5,None,NaN,NaN,NaN,25.9375,None
17:15.2,None,NaN,NaN,NaN,25.9375,None
17:16.0,None,NaN,NaN,NaN,25.9375,None
17:16.7,None,NaN,NaN,NaN,25.9375,None
17:17.4,None,NaN,NaN,NaN,25.9375,None
17:18.2,None,NaN,NaN,NaN,25.9375,None
17:18.9,None,NaN,NaN,NaN,25.875,None
17:19.6,None,NaN,NaN,NaN,25.875,None
17:20.3,None,NaN,NaN,NaN,25.9375,None
17:21.0,None,NaN,NaN,NaN,25.9375,None
17:21.7,None,NaN,NaN,NaN,25.875,None
17:22.4,None,NaN,NaN,NaN,25.875,None
17:23.1,None,NaN,NaN,NaN,25.9375,None
17:23.9,None,NaN,NaN,NaN,25.9375,None
17:24.6,None,NaN,NaN,NaN,25.9375,None
17:25.3,None,NaN,NaN,NaN,25.9375,None
17:26.0,None,NaN,NaN,NaN,25.9375,None
17:26.7,None,NaN,NaN,NaN,25.9375,None
17:27.4,None,NaN,NaN,NaN,25.9375,None
17:28.1,None,NaN,NaN,NaN,25.9375,None
17:28.9,None,NaN,NaN,NaN,25.9375,None
17:29.6,None,NaN,NaN,NaN,25.9375,None
17:30.3,None,NaN,NaN,NaN,25.9375,None
17:31.0,None,NaN,NaN,NaN,25.9375,None
17:31.7,None,NaN,NaN,NaN,26,None
17:32.4,None,NaN,NaN,NaN,25.9375,None
17:33.1,None,NaN,NaN,NaN,25.9375,None
17:33.9,None,NaN,NaN,NaN,25.9375,None
17:34.6,None,NaN,NaN,NaN,26,None
17:35.3,None,NaN,NaN,NaN,25.9375,None
17:36.1,None,NaN,NaN,NaN,25.9375,None
17:36.8,None,NaN,NaN,NaN,26,None
17:37.5,None,NaN,NaN,NaN,26,None
17:38.2,None,NaN,NaN,NaN,26,None
17:38.9,None,NaN,NaN,NaN,26,None
17:39.6,None,NaN,NaN,NaN,26,None
17:40.4,None,NaN,NaN,NaN,25.9375,None
17:41.1,None,NaN,NaN,NaN,25.9375,None
17:41.8,None,NaN,NaN,NaN,26,None
17:42.5,None,NaN,NaN,NaN,25.9375,None
17:43.2,None,NaN,NaN,NaN,26,None
17:44.0,None,NaN,NaN,NaN,26,None
17:44.7,None,NaN,NaN,NaN,26,None
17:45.4,None,NaN,NaN,NaN,25.9375,None
17:46.1,None,NaN,NaN,NaN,26,None
17:46.9,None,NaN,NaN,NaN,26,None
17:47.6,None,NaN,NaN,NaN,26,None
17:48.3,None,NaN,NaN,NaN,26,None
17:49.0,None,NaN,NaN,NaN,25.9375,None
17:49.8,None,NaN,NaN,NaN,26,None
17:50.5,None,NaN,NaN,NaN,26,None
17:51.2,None,NaN,NaN,NaN,26,None
17:51.9,None,NaN,NaN,NaN,26,None
17:52.6,None,NaN,NaN,NaN,26,None
17:53.3,None,NaN,NaN,NaN,26,None
17:54.1,None,NaN,NaN,NaN,26,None
17:54.8,None,NaN,NaN,NaN,26,None
17:55.5,None,NaN,NaN,NaN,26,None
17:56.2,None,NaN,NaN,NaN,26,None
17:56.9,None,NaN,NaN,NaN,26,None
17:57.6,None,NaN,NaN,NaN,26,None
17:58.4,None,NaN,NaN,NaN,26,None
17:59.1,None,NaN,NaN,NaN,26,None
17:59.8,None,NaN,NaN,NaN,26,None
18:00.5,None,NaN,NaN,NaN,26,None
18:01.3,None,NaN,NaN,NaN,26,None
18:02.0,None,NaN,NaN,NaN,26,None
18:02.7,None,NaN,NaN,NaN,26,None
18:03.4,None,NaN,NaN,NaN,26,None
18:04.1,None,NaN,NaN,NaN,26.0625,None
18:04.8,None,NaN,NaN,NaN,26,None
18:05.6,None,NaN,NaN,NaN,26.0625,None
18:06.3,None,NaN,NaN,NaN,26.0625,None
18:07.0,None,NaN,NaN,NaN,26.0625,None
18:07.7,None,NaN,NaN,NaN,26.0625,None
18:08.4,None,NaN,NaN,NaN,26,None
18:09.1,None,NaN,NaN,NaN,26,None
18:09.8,None,NaN,NaN,NaN,26,None
18:10.6,None,NaN,NaN,NaN,26.0625,None
18:11.3,None,NaN,NaN,NaN,26.0625,None
18:12.0,None,NaN,NaN,NaN,26.0625,None
18:12.7,None,NaN,NaN,NaN,26.0625,None
18:13.4,None,NaN,NaN,NaN,26,None
18:14.2,None,NaN,NaN,NaN,26,None
18:14.9,None,NaN,NaN,NaN,26,None
18:15.6,None,NaN,NaN,NaN,26,None
18:16.3,None,NaN,NaN,NaN,26,None
18:17.0,None,NaN,NaN,NaN,26.0625,None
18:17.8,None,NaN,NaN,NaN,26,None
18:18.5,None,NaN,NaN,NaN,26.0625,None
18:19.2,None,NaN,NaN,NaN,26,None
18:20.0,None,NaN,NaN,NaN,26,None
18:20.7,None,NaN,NaN,NaN,26.0625,None
18:21.4,None,NaN,NaN,NaN,26.0625,None
18:22.1,None,NaN,NaN,NaN,26.0625,None
18:22.8,None,NaN,NaN,NaN,26.0625,None
18:23.6,None,NaN,NaN,NaN,26.0625,None
18:24.3,None,NaN,NaN,NaN,26.0625,None
18:25.0,None,NaN,NaN,NaN,26.0625,None
18:25.7,None,NaN,NaN,NaN,26.0625,None
18:26.5,None,NaN,NaN,NaN,26.0625,None
18:27.2,None,NaN,NaN,NaN,26,None
18:27.9,None,NaN,NaN,NaN,26.0625,None
18:28.6,None,NaN,NaN,NaN,26,None
18:29.4,None,NaN,NaN,NaN,26.0625,None
18:30.1,None,NaN,NaN,NaN,26.0625,None
18:30.8,None,NaN,NaN,NaN,26.0625,None
18:31.5,None,NaN,NaN,NaN,26.0625,None
18:32.2,None,NaN,NaN,NaN,26.0625,None
18:33.0,None,NaN,NaN,NaN,26.0625,None
18:33.7,None,NaN,NaN,NaN,26.0625,None
18:34.4,None,NaN,NaN,NaN,26.0625,None
18:35.1,None,NaN,NaN,NaN,26.0625,None
18:35.8,None,NaN,NaN,NaN,26.0625,None
18:36.6,None,NaN,NaN,NaN,26.0625,None
18:37.3,None,NaN,NaN,NaN,26.0625,None
18:38.0,None,NaN,NaN,NaN,26.0625,None
18:38.7,None,NaN,NaN,NaN,26.125,None
18:39.4,None,NaN,NaN,NaN,26.125,None
18:40.1,None,NaN,NaN,NaN,26.0625,None
18:40.9,None,NaN,NaN,NaN,26.0625,None
18:41.6,None,NaN,NaN,NaN,26.0625,None
18:42.3,None,NaN,NaN,NaN,26.0625,None
18:43.0,None,NaN,NaN,NaN,26.0625,None
18:43.8,None,NaN,NaN,NaN,26.0625,None
18:44.5,None,NaN,NaN,NaN,26.0625,None
18:45.2,None,NaN,NaN,NaN,26.125,None
18:45.9,None,NaN,NaN,NaN,26.0625,None
18:46.6,None,NaN,NaN,NaN,26.0625,None
18:47.3,None,NaN,NaN,NaN,26.125,None
18:48.1,None,NaN,NaN,NaN,26.0625,None
18:48.8,None,NaN,NaN,NaN,26.0625,None
18:49.5,None,NaN,NaN,NaN,26.0625,None
18:50.2,None,NaN,NaN,NaN,26.125,None
18:51.0,None,NaN,NaN,NaN,26.125,None
18:51.7,None,NaN,NaN,NaN,26.0625,None
18:52.4,None,NaN,NaN,NaN,26.0625,None
18:53.1,None,NaN,NaN,NaN,26.125,None
18:53.8,None,NaN,NaN,NaN,26.125,None
18:54.5,None,NaN,NaN,NaN,26.125,None
18:55.3,None,NaN,NaN,NaN,26.125,None
18:56.0,None,NaN,NaN,NaN,26.125,None
18:56.7,None,NaN,NaN,NaN,26.125,None
18:57.4,None,NaN,NaN,NaN,26.125,None
18:58.2,None,NaN,NaN,NaN,26.125,None
18:58.9,None,NaN,NaN,NaN,26.1875,None
18:59.6,None,NaN,NaN,NaN,26.125,None
19:00.3,None,NaN,NaN,NaN,26.125,None
19:01.0,None,NaN,NaN,NaN,26.125,None
19:01.7,None,NaN,NaN,NaN,26.125,None
19:02.4,None,NaN,NaN,NaN,26.125,None
19:03.2,None,NaN,NaN,NaN,26.125,None
19:03.9,None,NaN,NaN,NaN,26.125,None
19:04.6,None,NaN,NaN,NaN,26.125,None
19:05.3,None,NaN,NaN,NaN,26.0625,None
19:06.0,None,NaN,NaN,NaN,26.0625,None
19:06.8,None,NaN,NaN,NaN,26.125,None
19:07.5,None,NaN,NaN,NaN,26.0625,None
19:08.2,None,NaN,NaN,NaN,26.125,None
19:09.0,None,NaN,NaN,NaN,26.125,None
19:09.7,None,NaN,NaN,NaN,26.125,None
19:10.4,None,NaN,NaN,NaN,26.125,None
19:11.1,None,NaN,NaN,NaN,26.1875,None
19:11.9,None,NaN,NaN,NaN,26.125,None
19:12.6,None,NaN,NaN,NaN,26.125,None
19:13.3,None,NaN,NaN,NaN,26.125,None
19:14.0,None,NaN,NaN,NaN,26.125,None
19:14.8,None,NaN,NaN,NaN,26.125,None
19:15.5,None,NaN,NaN,NaN,26.125,None
19:16.2,None,NaN,NaN,NaN,26.125,None
19:16.9,None,NaN,NaN,NaN,26.125,None
19:17.7,None,NaN,NaN,NaN,26.125,None
19:18.4,None,NaN,NaN,NaN,26.125,None
19:19.1,None,NaN,NaN,NaN,26.125,None
19:19.8,None,NaN,NaN,NaN,26.1875,None
19:20.5,None,NaN,NaN,NaN,26.125,None
19:21.3,None,NaN,NaN,NaN,26.125,None
19:22.0,None,NaN,NaN,NaN,26.125,None
19:22.6,None,NaN,NaN,NaN,26.125,None
19:23.4,None,NaN,NaN,NaN,26.125,None
19:24.1,None,NaN,NaN,NaN,26.125,None
19:24.8,None,NaN,NaN,NaN,26.1875,None
19:25.6,None,NaN,NaN,NaN,26.1875,None
19:26.3,None,NaN,NaN,NaN,26.1875,None
19:27.0,None,NaN,NaN,NaN,26.1875,None
19:27.7,None,NaN,NaN,NaN,26.1875,None
19:28.4,None,NaN,NaN,NaN,26.1875,None
19:29.1,None,NaN,NaN,NaN,26.125,None
19:29.8,None,NaN,NaN,NaN,26.125,None
19:30.6,None,NaN,NaN,NaN,26.1875,None
19:31.3,None,NaN,NaN,NaN,26.125,None
19:32.0,None,NaN,NaN,NaN,26.125,None
19:32.7,None,NaN,NaN,NaN,26.1875,None
19:33.4,None,NaN,NaN,NaN,26.1875,None
19:34.2,None,NaN,NaN,NaN,26.1875,None
19:34.9,None,NaN,NaN,NaN,26.1875,None
19:35.6,None,NaN,NaN,NaN,26.125,None
19:36.3,None,NaN,NaN,NaN,26.1875,None
19:37.0,None,NaN,NaN,NaN,26.1875,None
19:37.7,None,NaN,NaN,NaN,26.1875,None
19:38.5,None,NaN,NaN,NaN,26.1875,None
19:39.2,None,NaN,NaN,NaN,26.1875,None
19:39.9,None,NaN,NaN,NaN,26.125,None
19:40.6,None,NaN,NaN,NaN,26.1875,None
19:41.3,None,NaN,NaN,NaN,26.1875,None
19:42.0,None,NaN,NaN,NaN,26.1875,None
19:42.8,None,NaN,NaN,NaN,26.1875,None
19:43.5,None,NaN,NaN,NaN,26.1875,None
19:44.2,None,NaN,NaN,NaN,26.125,None
19:44.9,None,NaN,NaN,NaN,26.1875,None
19:45.6,None,NaN,NaN,NaN,26.1875,None
19:46.3,None,NaN,NaN,NaN,26.1875,None
19:47.0,None,NaN,NaN,NaN,26.1875,None
19:47.7,None,NaN,NaN,NaN,26.1875,None
19:48.4,None,NaN,NaN,NaN,26.1875,None
19:49.2,None,NaN,NaN,NaN,26.1875,None
19:49.9,None,NaN,NaN,NaN,26.1875,None
19:50.6,None,NaN,NaN,NaN,26.1875,None
19:51.3,None,NaN,NaN,NaN,26.1875,None
19:52.0,None,NaN,NaN,NaN,26.1875,None
19:52.8,None,NaN,NaN,NaN,26.25,None
19:53.5,None,NaN,NaN,NaN,26.1875,None
19:54.2,None,NaN,NaN,NaN,26.125,None
19:54.9,None,NaN,NaN,NaN,26.1875,None
19:55.6,None,NaN,NaN,NaN,26.1875,None
19:56.4,None,NaN,NaN,NaN,26.1875,None
19:57.1,None,NaN,NaN,NaN,26.1875,None
19:57.8,None,NaN,NaN,NaN,26.1875,None
19:58.5,None,NaN,NaN,NaN,26.1875,None
19:59.2,None,NaN,NaN,NaN,26.1875,None
19:59.9,None,NaN,NaN,NaN,26.1875,None
20:00.7,None,NaN,NaN,NaN,26.1875,None
20:01.4,None,NaN,NaN,NaN,26.1875,None
20:02.1,None,NaN,NaN,NaN,26.1875,None
20:02.8,None,NaN,NaN,NaN,26.1875,None
20:03.5,None,NaN,NaN,NaN,26.1875,None
20:04.2,None,NaN,NaN,NaN,26.1875,None
20:04.9,None,NaN,NaN,NaN,26.1875,None
20:05.7,None,NaN,NaN,NaN,26.1875,None
20:06.4,None,NaN,NaN,NaN,26.1875,None
20:07.1,None,NaN,NaN,NaN,26.1875,None
20:07.8,None,NaN,NaN,NaN,26.1875,None
20:08.5,None,NaN,NaN,NaN,26.1875,None
20:09.2,None,NaN,NaN,NaN,26.1875,None
20:10.0,None,NaN,NaN,NaN,26.25,None
20:10.7,None,NaN,NaN,NaN,26.25,None
20:11.4,None,NaN,NaN,NaN,26.25,None
20:12.1,None,NaN,NaN,NaN,26.25,None
20:12.8,None,NaN,NaN,NaN,26.1875,None
20:13.6,None,NaN,NaN,NaN,26.25,None
20:14.3,None,NaN,NaN,NaN,26.25,None
20:15.0,None,NaN,NaN,NaN,26.1875,None
20:15.7,None,NaN,NaN,NaN,26.25,None
20:16.4,None,NaN,NaN,NaN,26.25,None
20:17.1,None,NaN,NaN,NaN,26.25,None
20:17.9,None,NaN,NaN,NaN,26.25,None
20:18.6,None,NaN,NaN,NaN,26.25,None
20:19.3,None,NaN,NaN,NaN,26.25,None
20:20.0,None,NaN,NaN,NaN,26.25,None
20:20.7,None,NaN,NaN,NaN,26.25,None
20:21.4,None,NaN,NaN,NaN,26.25,None
20:22.1,None,NaN,NaN,NaN,26.25,None
20:22.9,None,NaN,NaN,NaN,26.25,None
20:23.6,None,NaN,NaN,NaN,26.25,None
20:24.3,None,NaN,NaN,NaN,26.25,None
20:25.0,None,NaN,NaN,NaN,26.1875,None
20:25.7,None,NaN,NaN,NaN,26.25,None
20:26.4,None,NaN,NaN,NaN,26.25,None
20:27.1,None,NaN,NaN,NaN,26.25,None
20:27.8,None,NaN,NaN,NaN,26.25,None
20:28.6,None,NaN,NaN,NaN,26.25,None
20:29.3,None,NaN,NaN,NaN,26.25,None
20:31.1,None,NaN,NaN,NaN,26.25,None
20:31.9,None,NaN,NaN,NaN,26.1875,None
20:32.6,360,NaN,NaN,NaN,26.25,None
20:33.3,None,NaN,NaN,NaN,26.1875,None
20:34.0,None,NaN,NaN,NaN,26.25,None
20:34.7,None,NaN,NaN,NaN,26.25,None
20:35.5,None,NaN,NaN,NaN,26.25,None
20:36.2,None,NaN,NaN,NaN,26.1875,None
20:36.9,None,NaN,NaN,NaN,26.25,None
20:37.6,None,NaN,NaN,NaN,26.1875,None
20:38.4,None,NaN,NaN,NaN,26.25,None
20:39.1,None,NaN,NaN,NaN,26.25,None
20:39.8,None,NaN,NaN,NaN,26.25,None
20:40.5,None,NaN,NaN,NaN,26.25,None
20:41.2,None,NaN,NaN,NaN,26.25,None
20:41.9,None,NaN,NaN,NaN,26.25,None
20:42.7,None,NaN,NaN,NaN,26.25,None
20:43.4,None,NaN,NaN,NaN,26.3125,None
20:44.1,None,NaN,NaN,NaN,26.3125,None
20:44.8,None,NaN,NaN,NaN,26.25,None
20:45.6,None,NaN,NaN,NaN,26.25,None
20:46.3,None,NaN,NaN,NaN,26.3125,None
20:46.9,None,NaN,NaN,NaN,26.3125,None
20:47.7,None,NaN,NaN,NaN,26.25,None
20:48.4,None,NaN,NaN,NaN,26.25,None
20:49.1,None,NaN,NaN,NaN,26.25,None
20:49.8,None,NaN,NaN,NaN,26.25,None
20:50.5,None,NaN,NaN,NaN,26.3125,None
20:51.2,None,NaN,NaN,NaN,26.3125,None
20:51.9,None,NaN,NaN,NaN,26.3125,None
20:52.7,None,NaN,NaN,NaN,26.25,None
20:53.4,None,NaN,NaN,NaN,26.3125,None
20:54.1,None,NaN,NaN,NaN,26.3125,None
20:54.8,None,NaN,NaN,NaN,26.3125,None
20:55.5,None,NaN,NaN,NaN,26.3125,None
20:56.3,None,NaN,NaN,NaN,26.25,None
20:57.0,None,NaN,NaN,NaN,26.3125,None
20:57.7,None,NaN,NaN,NaN,26.25,None
20:58.4,None,NaN,NaN,NaN,26.25,None
20:59.1,None,NaN,NaN,NaN,26.3125,None
20:59.9,None,NaN,NaN,NaN,26.25,None
21:00.6,None,NaN,NaN,NaN,26.25,None
21:01.3,None,NaN,NaN,NaN,26.3125,None
21:02.0,None,NaN,NaN,NaN,26.25,None
21:02.7,None,NaN,NaN,NaN,26.25,None
21:03.4,None,NaN,NaN,NaN,26.25,None
21:04.2,None,NaN,NaN,NaN,26.25,None
21:04.9,None,NaN,NaN,NaN,26.25,None
21:05.6,None,NaN,NaN,NaN,26.25,None
21:06.3,None,NaN,NaN,NaN,26.25,None
21:07.0,None,NaN,NaN,NaN,26.25,None
21:07.7,None,NaN,NaN,NaN,26.25,None
21:08.4,None,NaN,NaN,NaN,26.25,None
21:09.2,None,NaN,NaN,NaN,26.25,None
21:09.9,None,NaN,NaN,NaN,26.25,None
21:10.6,None,NaN,NaN,NaN,26.25,None
21:11.3,None,NaN,NaN,NaN,26.25,None
21:12.0,None,NaN,NaN,NaN,26.25,None
21:12.7,None,NaN,NaN,NaN,26.3125,None
21:13.4,None,NaN,NaN,NaN,26.3125,None
21:14.2,None,NaN,NaN,NaN,26.3125,None
21:14.9,None,NaN,NaN,NaN,26.3125,None
21:15.6,None,NaN,NaN,NaN,26.3125,None
21:16.3,None,NaN,NaN,NaN,26.25,None
21:17.0,None,NaN,NaN,NaN,26.25,None
21:17.7,None,NaN,NaN,NaN,26.25,None
21:18.4,None,NaN,NaN,NaN,26.3125,None
21:19.1,None,NaN,NaN,NaN,26.3125,None
21:19.8,None,NaN,NaN,NaN,26.25,None
21:20.6,None,NaN,NaN,NaN,26.25,None
21:21.3,None,NaN,NaN,NaN,26.25,None
21:22.0,None,NaN,NaN,NaN,26.3125,None
21:22.7,None,NaN,NaN,NaN,26.3125,None
21:23.4,None,NaN,NaN,NaN,26.3125,None
21:24.2,None,NaN,NaN,NaN,26.3125,None
21:24.9,None,NaN,NaN,NaN,26.3125,None
21:25.6,None,NaN,NaN,NaN,26.3125,None
21:26.4,365.5,NaN,NaN,NaN,26.3125,None
21:27.1,None,NaN,NaN,NaN,26.3125,None
21:27.8,None,NaN,NaN,NaN,26.25,None
21:28.5,None,NaN,NaN,NaN,26.3125,None
21:29.2,None,NaN,NaN,NaN,26.3125,None
21:29.9,None,NaN,NaN,NaN,26.3125,None
21:30.6,None,NaN,NaN,NaN,26.3125,None
21:31.4,None,NaN,NaN,NaN,26.3125,None
21:32.1,None,NaN,NaN,NaN,26.3125,None
21:32.8,None,NaN,NaN,NaN,26.375,None
21:33.5,None,NaN,NaN,NaN,26.3125,None
21:34.2,None,NaN,NaN,NaN,26.25,None
21:34.9,None,NaN,NaN,NaN,26.3125,None
21:35.7,None,NaN,NaN,NaN,26.3125,None
21:36.4,None,NaN,NaN,NaN,26.25,None
21:37.1,None,NaN,NaN,NaN,26.25,None
21:37.8,None,NaN,NaN,NaN,26.3125,None
21:38.6,None,NaN,NaN,NaN,26.3125,None
21:39.3,None,NaN,NaN,NaN,26.3125,None
21:40.0,None,NaN,NaN,NaN,26.3125,None
21:40.8,None,NaN,NaN,NaN,26.25,None
21:41.5,None,NaN,NaN,NaN,26.3125,None
21:42.2,None,NaN,NaN,NaN,26.3125,None
21:43.0,None,NaN,NaN,NaN,26.3125,None
21:43.7,None,NaN,NaN,NaN,26.375,None
21:44.4,None,NaN,NaN,NaN,26.3125,None
21:45.1,None,NaN,NaN,NaN,26.3125,None
21:45.8,None,NaN,NaN,NaN,26.375,None
21:46.6,None,NaN,NaN,NaN,26.375,None
21:47.3,None,NaN,NaN,NaN,26.3125,None
21:48.0,None,NaN,NaN,NaN,26.3125,None
21:48.7,None,NaN,NaN,NaN,26.3125,None
21:49.4,None,NaN,NaN,NaN,26.3125,None
21:50.2,None,NaN,NaN,NaN,26.3125,None
21:50.9,None,NaN,NaN,NaN,26.375,None
21:51.6,None,NaN,NaN,NaN,26.3125,None
21:52.3,None,NaN,NaN,NaN,26.3125,None
21:53.0,None,NaN,NaN,NaN,26.3125,None
21:53.8,None,NaN,NaN,NaN,26.375,None
21:54.5,None,NaN,NaN,NaN,26.375,None
21:55.2,None,NaN,NaN,NaN,26.375,None
21:55.9,None,NaN,NaN,NaN,26.3125,None
21:56.6,None,NaN,NaN,NaN,26.375,None
21:57.3,None,NaN,NaN,NaN,26.3125,None
21:58.1,None,NaN,NaN,NaN,26.3125,None
21:58.8,None,NaN,NaN,NaN,26.375,None
21:59.6,512,NaN,NaN,NaN,26.3125,None
22:00.3,None,NaN,NaN,NaN,26.375,None
22:01.0,None,NaN,NaN,NaN,26.3125,None
22:01.7,None,NaN,NaN,NaN,26.3125,None
22:02.5,None,NaN,NaN,NaN,26.3125,None
22:03.2,None,NaN,NaN,NaN,26.375,None
22:03.9,None,NaN,NaN,NaN,26.3125,None
22:04.6,None,NaN,NaN,NaN,26.3125,None
22:05.3,None,NaN,NaN,NaN,26.375,None
22:06.1,None,NaN,NaN,NaN,26.3125,None
22:06.8,None,NaN,NaN,NaN,26.375,None
22:07.5,None,NaN,NaN,NaN,26.375,None
22:08.2,None,NaN,NaN,NaN,26.375,None
22:08.9,None,NaN,NaN,NaN,26.4375,None
22:09.6,None,NaN,NaN,NaN,26.3125,None
22:10.4,None,NaN,NaN,NaN,26.3125,None
22:11.1,None,NaN,NaN,NaN,26.375,None
22:11.8,None,NaN,NaN,NaN,26.375,None
22:12.5,None,NaN,NaN,NaN,26.375,None
22:13.3,None,NaN,NaN,NaN,26.375,None
22:14.0,None,NaN,NaN,NaN,26.375,None
22:14.7,None,NaN,NaN,NaN,26.375,None
22:15.4,None,NaN,NaN,NaN,26.375,None
22:16.1,None,NaN,NaN,NaN,26.375,None
22:16.9,None,NaN,NaN,NaN,26.375,None
22:17.6,None,NaN,NaN,NaN,26.375,None
22:18.3,None,NaN,NaN,NaN,26.375,None
22:19.0,None,NaN,NaN,NaN,26.375,None
22:19.7,None,NaN,NaN,NaN,26.375,None
22:20.5,None,NaN,NaN,NaN,26.375,None
22:21.2,None,NaN,NaN,NaN,26.4375,None
22:21.9,None,NaN,NaN,NaN,26.375,None
22:22.6,None,NaN,NaN,NaN,26.375,None
22:23.4,None,NaN,NaN,NaN,26.375,None
22:24.1,None,NaN,NaN,NaN,26.3125,None
22:24.8,None,NaN,NaN,NaN,26.375,None
22:25.5,None,NaN,NaN,NaN,26.375,None
22:26.3,None,NaN,NaN,NaN,26.4375,None
22:27.0,None,NaN,NaN,NaN,26.4375,None
22:27.7,None,NaN,NaN,NaN,26.375,None
22:28.4,None,NaN,NaN,NaN,26.375,None
22:29.2,None,NaN,NaN,NaN,26.375,None
22:29.9,None,NaN,NaN,NaN,26.375,None
22:30.6,None,NaN,NaN,NaN,26.375,None
22:31.4,None,NaN,NaN,NaN,26.375,None
22:32.1,None,NaN,NaN,NaN,26.375,None
22:32.8,None,NaN,NaN,NaN,26.375,None
22:33.5,None,NaN,NaN,NaN,26.4375,None
22:34.2,None,NaN,NaN,NaN,26.375,None
22:35.0,None,NaN,NaN,NaN,26.375,None
22:35.7,None,NaN,NaN,NaN,26.375,None
22:36.4,None,NaN,NaN,NaN,26.375,None
22:37.2,None,NaN,NaN,NaN,26.375,None
22:37.9,None,NaN,NaN,NaN,26.4375,None
22:38.6,None,NaN,NaN,NaN,26.375,None
22:39.3,None,NaN,NaN,NaN,26.4375,None
22:40.0,None,NaN,NaN,NaN,26.375,None
22:40.8,None,NaN,NaN,NaN,26.4375,None
22:41.5,None,NaN,NaN,NaN,26.375,None
22:42.2,None,NaN,NaN,NaN,26.4375,None
22:42.9,None,NaN,NaN,NaN,26.4375,None
22:43.6,None,NaN,NaN,NaN,26.4375,None
22:44.4,None,NaN,NaN,NaN,26.375,None
22:45.1,None,NaN,NaN,NaN,26.375,None
22:45.8,None,NaN,NaN,NaN,26.4375,None
22:46.5,None,NaN,NaN,NaN,26.375,None
22:47.3,None,NaN,NaN,NaN,26.375,None
22:48.0,None,NaN,NaN,NaN,26.375,None
22:48.7,None,NaN,NaN,NaN,26.4375,None
22:49.4,None,NaN,NaN,NaN,26.375,None
22:50.1,None,NaN,NaN,NaN,26.4375,None
22:50.9,None,NaN,NaN,NaN,26.4375,None
22:51.6,None,NaN,NaN,NaN,26.4375,None
22:52.3,None,NaN,NaN,NaN,26.4375,None
22:53.0,None,NaN,NaN,NaN,26.4375,None
22:53.7,None,NaN,NaN,NaN,26.4375,None
22:54.5,None,NaN,NaN,NaN,26.4375,None
22:55.2,None,NaN,NaN,NaN,26.4375,None
22:55.9,None,NaN,NaN,NaN,26.4375,None
22:56.6,None,NaN,NaN,NaN,26.4375,None
22:57.4,None,NaN,NaN,NaN,26.375,None
22:58.1,None,NaN,NaN,NaN,26.375,None
22:58.8,None,NaN,NaN,NaN,26.375,None
22:59.5,None,NaN,NaN,NaN,26.4375,None
23:00.3,None,NaN,NaN,NaN,26.4375,None
23:01.0,None,NaN,NaN,NaN,26.4375,None
23:01.7,None,NaN,NaN,NaN,26.4375,None
23:02.4,None,NaN,NaN,NaN,26.4375,None
23:03.1,None,NaN,NaN,NaN,26.4375,None
23:03.9,None,NaN,NaN,NaN,26.375,None
23:04.6,None,NaN,NaN,NaN,26.4375,None
23:05.3,None,NaN,NaN,NaN,26.4375,None
23:06.0,None,NaN,NaN,NaN,26.4375,None
23:06.8,None,NaN,NaN,NaN,26.4375,None
23:07.5,None,NaN,NaN,NaN,26.4375,None
23:08.2,None,NaN,NaN,NaN,26.4375,None
23:08.9,None,NaN,NaN,NaN,26.4375,None
23:09.6,None,NaN,NaN,NaN,26.4375,None
23:10.4,None,NaN,NaN,NaN,26.4375,None
23:11.1,None,NaN,NaN,NaN,26.4375,None
23:11.8,None,NaN,NaN,NaN,26.4375,None
23:12.6,None,NaN,NaN,NaN,26.375,None
23:13.3,None,NaN,NaN,NaN,26.4375,None
23:14.0,None,NaN,NaN,NaN,26.4375,None
23:14.7,None,NaN,NaN,NaN,26.4375,None
