time,center_bubbles_px,nivel_x,nivel_y,nivel_t,temperature,watch_indicator
26:25.8,None,NaN,NaN,NaN,25.4375,None
26:26.8,None,NaN,NaN,NaN,25.4375,None
26:27.7,None,NaN,NaN,NaN,25.5,None
26:28.8,None,NaN,NaN,NaN,25.4375,None
26:29.8,None,NaN,NaN,NaN,25.4375,None
26:30.8,None,NaN,NaN,NaN,25.5,None
26:31.7,None,NaN,NaN,NaN,25.5,None
26:32.7,None,NaN,NaN,NaN,25.5,None
26:33.8,None,NaN,NaN,NaN,25.4375,None
26:34.8,None,NaN,NaN,NaN,25.4375,None
26:35.7,None,NaN,NaN,NaN,25.4375,None
26:36.7,None,NaN,NaN,NaN,25.4375,None
26:37.8,None,NaN,NaN,NaN,25.4375,None
26:38.8,None,NaN,NaN,NaN,25.4375,None
26:39.8,None,NaN,NaN,NaN,25.4375,None
26:40.7,None,NaN,NaN,NaN,25.4375,None
26:41.8,None,NaN,NaN,NaN,25.4375,None
26:42.8,None,NaN,NaN,NaN,25.5,None
26:43.8,None,NaN,NaN,NaN,25.5,None
26:44.7,None,NaN,NaN,NaN,25.5,None
26:45.8,None,NaN,NaN,NaN,25.5,None
26:46.8,None,NaN,NaN,NaN,25.5,None
26:47.8,None,NaN,NaN,NaN,25.5,None
26:48.7,None,NaN,NaN,NaN,25.5,None
26:49.8,None,NaN,NaN,NaN,25.5,None
26:50.8,None,NaN,NaN,NaN,25.5,None
26:51.8,None,NaN,NaN,NaN,25.5,None
26:52.8,None,NaN,NaN,NaN,25.5,None
26:53.7,None,NaN,NaN,NaN,25.5,None
26:54.7,None,NaN,NaN,NaN,25.5,None
26:55.8,None,NaN,NaN,NaN,25.5,None
26:56.8,None,NaN,NaN,NaN,25.5,None
26:57.7,None,NaN,NaN,NaN,25.4375,None
26:58.7,None,NaN,NaN,NaN,25.5,None
26:59.8,None,NaN,NaN,NaN,25.5,None
27:00.8,None,NaN,NaN,NaN,25.5,None
27:01.7,None,NaN,NaN,NaN,25.5,None
27:02.7,None,NaN,NaN,NaN,25.5,None
27:03.8,None,NaN,NaN,NaN,25.5,None
27:04.8,None,NaN,NaN,NaN,25.5,None
27:05.7,None,NaN,NaN,NaN,25.5,None
27:06.7,None,NaN,NaN,NaN,25.5,None
27:07.8,None,NaN,NaN,NaN,25.5,None
27:08.8,None,NaN,NaN,NaN,25.5,None
27:09.8,None,NaN,NaN,NaN,25.5,None
27:10.7,None,NaN,NaN,NaN,25.5625,None
27:11.8,None,NaN,NaN,NaN,25.5,None
27:12.8,None,NaN,NaN,NaN,25.5,None
27:13.8,None,NaN,NaN,NaN,25.5625,None
27:14.7,None,NaN,NaN,NaN,25.5,None
27:15.7,None,NaN,NaN,NaN,25.5,None
27:16.8,None,NaN,NaN,NaN,25.5,None
27:17.8,None,NaN,NaN,NaN,25.5625,None
27:18.7,None,NaN,NaN,NaN,25.5,None
27:19.7,None,NaN,NaN,NaN,25.5,None
27:20.8,None,NaN,NaN,NaN,25.5,None
27:21.8,None,NaN,NaN,NaN,25.5,None
27:22.8,None,NaN,NaN,NaN,25.5,None
27:23.7,None,NaN,NaN,NaN,25.5,None
27:24.8,None,NaN,NaN,NaN,25.5,None
27:25.8,None,NaN,NaN,NaN,25.5,None
27:26.8,None,NaN,NaN,NaN,25.5625,None
27:27.7,None,NaN,NaN,NaN,25.5625,None
27:28.8,None,NaN,NaN,NaN,25.5,None
27:29.8,None,NaN,NaN,NaN,25.5,None
27:30.8,None,NaN,NaN,NaN,25.5,None
27:31.7,None,NaN,NaN,NaN,25.5625,None
27:32.8,None,NaN,NaN,NaN,25.5,None
27:33.8,None,NaN,NaN,NaN,25.5,None
27:34.8,None,NaN,NaN,NaN,25.5,None
27:35.8,None,NaN,NaN,NaN,25.5625,None
27:36.7,None,NaN,NaN,NaN,25.5,None
27:37.8,None,NaN,NaN,NaN,25.5625,None
27:38.8,None,NaN,NaN,NaN,25.5625,None
27:39.8,None,NaN,NaN,NaN,25.5625,None
27:40.7,None,NaN,NaN,NaN,25.5625,None
27:41.8,None,NaN,NaN,NaN,25.5625,None
27:42.8,None,NaN,NaN,NaN,25.5625,None
27:43.8,None,NaN,NaN,NaN,25.5625,None
27:44.7,None,NaN,NaN,NaN,25.5625,None
27:45.8,None,NaN,NaN,NaN,25.5,None
27:46.8,None,NaN,NaN,NaN,25.5625,None
27:47.8,None,NaN,NaN,NaN,25.5625,None
27:48.8,None,NaN,NaN,NaN,25.5625,None
27:49.8,None,NaN,NaN,NaN,25.5625,None
27:50.8,None,NaN,NaN,NaN,25.5,None
27:51.8,None,NaN,NaN,NaN,25.5625,None
27:52.8,None,NaN,NaN,NaN,25.5625,None
27:53.7,None,NaN,NaN,NaN,25.5625,None
27:54.8,None,NaN,NaN,NaN,25.5625,None
27:55.8,None,NaN,NaN,NaN,25.5625,None
27:56.8,None,NaN,NaN,NaN,25.5625,None
27:57.7,None,NaN,NaN,NaN,25.5625,None
27:58.8,None,NaN,NaN,NaN,25.5625,None
27:59.8,None,NaN,NaN,NaN,25.5625,None
28:00.8,None,NaN,NaN,NaN,25.5625,None
28:01.7,None,NaN,NaN,NaN,25.5625,None
28:02.8,None,NaN,NaN,NaN,25.5625,None
28:03.8,None,NaN,NaN,NaN,25.5625,None
28:04.8,None,NaN,NaN,NaN,25.5,None
28:05.8,None,NaN,NaN,NaN,25.5625,None
28:06.7,None,NaN,NaN,NaN,25.5625,None
28:07.8,None,NaN,NaN,NaN,25.5625,None
28:08.8,None,NaN,NaN,NaN,25.625,None
28:09.8,None,NaN,NaN,NaN,25.5625,None
28:10.8,None,NaN,NaN,NaN,25.5625,None
28:11.8,None,NaN,NaN,NaN,25.5625,None
28:12.8,None,NaN,NaN,NaN,25.5625,None
28:13.8,None,NaN,NaN,NaN,25.5625,None
28:14.7,None,NaN,NaN,NaN,25.5625,None
28:15.8,None,NaN,NaN,NaN,25.5625,None
28:16.8,None,NaN,NaN,NaN,25.5625,None
28:17.8,None,NaN,NaN,NaN,25.5625,None
28:18.8,None,NaN,NaN,NaN,25.625,None
28:19.8,None,NaN,NaN,NaN,25.5625,None
28:20.8,None,NaN,NaN,NaN,25.5625,None
28:21.8,None,NaN,NaN,NaN,25.5625,None
28:22.8,None,NaN,NaN,NaN,25.5625,None
28:23.8,None,NaN,NaN,NaN,25.625,None
28:24.8,None,NaN,NaN,NaN,25.625,None
28:25.8,None,NaN,NaN,NaN,25.625,None
28:26.8,None,NaN,NaN,NaN,25.5625,None
28:27.7,None,NaN,NaN,NaN,25.5625,None
28:28.8,None,NaN,NaN,NaN,25.625,None
28:29.8,None,NaN,NaN,NaN,25.625,None
28:30.8,None,NaN,NaN,NaN,25.5625,None
28:31.8,None,NaN,NaN,NaN,25.5625,None
28:32.8,None,NaN,NaN,NaN,25.5625,None
28:33.8,None,NaN,NaN,NaN,25.5625,None
28:34.8,None,NaN,NaN,NaN,25.5625,None
28:35.9,None,NaN,NaN,NaN,25.625,None
28:36.8,None,NaN,NaN,NaN,25.5625,None
28:37.8,None,NaN,NaN,NaN,25.5625,None
28:38.8,None,NaN,NaN,NaN,25.5625,None
28:39.8,None,NaN,NaN,NaN,25.5625,None
28:40.7,None,NaN,NaN,NaN,25.5625,None
28:41.8,None,NaN,NaN,NaN,25.625,None
28:42.8,None,NaN,NaN,NaN,25.5625,None
28:43.8,None,NaN,NaN,NaN,25.5625,None
28:44.8,None,NaN,NaN,NaN,25.5625,None
28:45.8,None,NaN,NaN,NaN,25.625,None
28:46.8,None,NaN,NaN,NaN,25.5625,None
28:47.8,None,NaN,NaN,NaN,25.5625,None
28:48.8,None,NaN,NaN,NaN,25.625,None
28:49.8,None,NaN,NaN,NaN,25.625,None
28:50.8,None,NaN,NaN,NaN,25.625,None
28:51.8,None,NaN,NaN,NaN,25.625,None
28:52.8,None,NaN,NaN,NaN,25.625,None
28:53.8,None,NaN,NaN,NaN,25.625,None
28:54.8,None,NaN,NaN,NaN,25.5625,None
28:55.8,None,NaN,NaN,NaN,25.625,None
28:56.8,None,NaN,NaN,NaN,25.625,None
28:57.8,None,NaN,NaN,NaN,25.625,None
28:58.8,None,NaN,NaN,NaN,25.625,None
28:59.8,None,NaN,NaN,NaN,25.625,None
29:00.8,None,NaN,NaN,NaN,25.625,None
29:01.8,None,NaN,NaN,NaN,25.625,None
29:02.8,None,NaN,NaN,NaN,25.625,None
29:03.8,None,NaN,NaN,NaN,25.625,None
29:04.8,None,NaN,NaN,NaN,25.5625,None
29:05.8,None,NaN,NaN,NaN,25.5625,None
29:06.8,None,NaN,NaN,NaN,25.625,None
29:07.8,None,NaN,NaN,NaN,25.5625,None
29:08.8,None,NaN,NaN,NaN,25.5625,None
29:09.8,None,NaN,NaN,NaN,25.625,None
29:10.8,None,NaN,NaN,NaN,25.625,None
29:11.8,None,NaN,NaN,NaN,25.625,None
29:12.8,None,NaN,NaN,NaN,25.625,None
29:13.8,None,NaN,NaN,NaN,25.625,None
29:14.9,None,NaN,NaN,NaN,25.625,None
29:15.8,None,NaN,NaN,NaN,25.625,None
29:16.8,None,NaN,NaN,NaN,25.625,None
29:17.8,None,NaN,NaN,NaN,25.625,None
29:18.8,None,NaN,NaN,NaN,25.625,None
29:19.8,None,NaN,NaN,NaN,25.625,None
29:20.8,None,NaN,NaN,NaN,25.625,None
29:21.8,None,NaN,NaN,NaN,25.625,None
29:22.8,None,NaN,NaN,NaN,25.625,None
29:23.8,None,NaN,NaN,NaN,25.625,None
29:24.8,None,NaN,NaN,NaN,25.625,None
29:25.8,None,NaN,NaN,NaN,25.5625,None
29:26.8,None,NaN,NaN,NaN,25.625,None
29:27.8,None,NaN,NaN,NaN,25.625,None
29:28.8,None,NaN,NaN,NaN,25.625,None
29:29.8,None,NaN,NaN,NaN,25.625,None
29:30.8,None,NaN,NaN,NaN,25.625,None
29:31.9,None,NaN,NaN,NaN,25.625,None
29:32.8,None,NaN,NaN,NaN,25.625,None
29:33.8,None,NaN,NaN,NaN,25.625,None
29:34.8,None,NaN,NaN,NaN,25.625,None
29:35.9,None,NaN,NaN,NaN,25.625,None
29:36.8,None,NaN,NaN,NaN,25.625,None
29:37.8,None,NaN,NaN,NaN,25.625,None
29:38.8,None,NaN,NaN,NaN,25.625,None
29:39.8,None,NaN,NaN,NaN,25.6875,None
29:40.9,None,NaN,NaN,NaN,25.625,None
29:41.8,None,NaN,NaN,NaN,25.625,None
29:42.8,None,NaN,NaN,NaN,25.625,None
29:43.8,None,NaN,NaN,NaN,25.625,None
29:44.8,None,NaN,NaN,NaN,25.625,None
29:45.8,None,NaN,NaN,NaN,25.625,None
29:46.8,None,NaN,NaN,NaN,25.625,None
29:47.8,None,NaN,NaN,NaN,25.625,None
29:48.8,None,NaN,NaN,NaN,25.625,None
29:49.8,None,NaN,NaN,NaN,25.5625,None
29:50.8,None,NaN,NaN,NaN,25.625,None
29:51.8,None,NaN,NaN,NaN,25.625,None
29:52.8,None,NaN,NaN,NaN,25.625,None
29:53.8,None,NaN,NaN,NaN,25.6875,None
29:54.8,None,NaN,NaN,NaN,25.625,None
29:55.8,None,NaN,NaN,NaN,25.6875,None
29:56.8,None,NaN,NaN,NaN,25.625,None
29:57.8,None,NaN,NaN,NaN,25.6875,None
29:58.8,None,NaN,NaN,NaN,25.625,None
29:59.8,None,NaN,NaN,NaN,25.625,None
30:00.8,None,NaN,NaN,NaN,25.5625,None
30:01.9,None,NaN,NaN,NaN,25.625,None
30:02.8,None,NaN,NaN,NaN,25.625,None
30:03.8,None,NaN,NaN,NaN,25.625,None
30:04.8,None,NaN,NaN,NaN,25.625,None
30:05.8,None,NaN,NaN,NaN,25.625,None
30:06.9,None,NaN,NaN,NaN,25.625,None
30:07.8,None,NaN,NaN,NaN,25.625,None
30:08.8,None,NaN,NaN,NaN,25.625,None
30:09.8,None,NaN,NaN,NaN,25.625,None
30:10.9,None,NaN,NaN,NaN,25.625,None
30:11.8,None,NaN,NaN,NaN,25.6875,None
30:12.8,None,NaN,NaN,NaN,25.625,None
30:13.8,None,NaN,NaN,NaN,25.6875,None
30:14.9,None,NaN,NaN,NaN,25.625,None
30:15.8,None,NaN,NaN,NaN,25.625,None
30:16.8,None,NaN,NaN,NaN,25.6875,None
30:17.9,None,NaN,NaN,NaN,25.625,None
30:18.9,None,NaN,NaN,NaN,25.625,None
30:19.9,None,NaN,NaN,NaN,25.625,None
30:20.8,None,NaN,NaN,NaN,25.625,None
30:21.8,None,NaN,NaN,NaN,25.625,None
30:22.9,None,NaN,NaN,NaN,25.625,None
30:23.9,None,NaN,NaN,NaN,25.625,None
30:24.8,None,NaN,NaN,NaN,25.625,None
30:25.8,None,NaN,NaN,NaN,25.625,None
30:26.8,None,NaN,NaN,NaN,25.625,None
30:27.9,None,NaN,NaN,NaN,25.625,None
30:28.8,None,NaN,NaN,NaN,25.625,None
30:29.8,None,NaN,NaN,NaN,25.6875,None
30:30.8,None,NaN,NaN,NaN,25.625,None
30:31.9,None,NaN,NaN,NaN,25.6875,None
30:32.8,None,NaN,NaN,NaN,25.625,None
30:33.8,None,NaN,NaN,NaN,25.625,None
30:34.8,None,NaN,NaN,NaN,25.625,None
30:35.8,None,NaN,NaN,NaN,25.625,None
30:36.9,None,NaN,NaN,NaN,25.625,None
30:37.8,None,NaN,NaN,NaN,25.625,None
30:38.8,None,NaN,NaN,NaN,25.6875,None
30:39.9,None,NaN,NaN,NaN,25.6875,None
30:40.9,None,NaN,NaN,NaN,25.6875,None
30:41.8,None,NaN,NaN,NaN,25.625,None
30:42.8,None,NaN,NaN,NaN,25.625,None
30:43.8,None,NaN,NaN,NaN,25.6875,None
30:44.8,None,NaN,NaN,NaN,25.625,None
30:45.8,None,NaN,NaN,NaN,25.625,None
30:46.8,None,NaN,NaN,NaN,25.6875,None
30:47.8,None,NaN,NaN,NaN,25.6875,None
30:48.9,None,NaN,NaN,NaN,25.6875,None
30:49.9,None,NaN,NaN,NaN,25.625,None
30:50.8,None,NaN,NaN,NaN,25.6875,None
30:51.8,None,NaN,NaN,NaN,25.6875,None
30:52.8,None,NaN,NaN,NaN,25.625,None
30:53.9,None,NaN,NaN,NaN,25.625,None
30:54.8,None,NaN,NaN,NaN,25.6875,None
30:55.8,None,NaN,NaN,NaN,25.6875,None
30:56.9,None,NaN,NaN,NaN,25.6875,None
30:57.9,None,NaN,NaN,NaN,25.6875,None
30:58.8,None,NaN,NaN,NaN,25.6875,None
30:59.8,None,NaN,NaN,NaN,25.6875,None
31:00.8,None,NaN,NaN,NaN,25.6875,None
31:01.9,None,NaN,NaN,NaN,25.6875,None
31:02.9,None,NaN,NaN,NaN,25.6875,None
31:03.8,None,NaN,NaN,NaN,25.6875,None
31:04.8,None,NaN,NaN,NaN,25.6875,None
31:05.8,None,NaN,NaN,NaN,25.6875,None
31:06.9,None,NaN,NaN,NaN,25.6875,None
31:07.8,None,NaN,NaN,NaN,25.6875,None
31:08.8,None,NaN,NaN,NaN,25.6875,None
31:09.8,None,NaN,NaN,NaN,25.6875,None
31:10.9,None,NaN,NaN,NaN,25.6875,None
31:11.8,None,NaN,NaN,NaN,25.6875,None
31:12.8,None,NaN,NaN,NaN,25.6875,None
31:13.9,None,NaN,NaN,NaN,25.6875,None
31:14.8,None,NaN,NaN,NaN,25.6875,None
31:15.9,None,NaN,NaN,NaN,25.6875,None
31:16.8,None,NaN,NaN,NaN,25.6875,None
31:17.8,None,NaN,NaN,NaN,25.6875,None
31:18.8,None,NaN,NaN,NaN,25.6875,None
31:19.9,None,NaN,NaN,NaN,25.6875,None
31:20.8,None,NaN,NaN,NaN,25.6875,None
31:21.8,None,NaN,NaN,NaN,25.6875,None
31:22.9,None,NaN,NaN,NaN,25.6875,None
31:23.9,None,NaN,NaN,NaN,25.75,None
31:24.8,None,NaN,NaN,NaN,25.6875,None
31:25.8,None,NaN,NaN,NaN,25.6875,None
31:26.8,None,NaN,NaN,NaN,25.625,None
31:27.9,None,NaN,NaN,NaN,25.6875,None
31:28.8,None,NaN,NaN,NaN,25.6875,None
31:29.8,None,NaN,NaN,NaN,25.6875,None
31:30.8,None,NaN,NaN,NaN,25.625,None
31:31.9,None,NaN,NaN,NaN,25.6875,None
31:32.9,None,NaN,NaN,NaN,25.6875,None
31:33.8,None,NaN,NaN,NaN,25.6875,None
31:34.8,None,NaN,NaN,NaN,25.6875,None
31:35.8,None,NaN,NaN,NaN,25.6875,None
31:36.9,None,NaN,NaN,NaN,25.6875,None
31:37.8,None,NaN,NaN,NaN,25.75,None
31:38.8,None,NaN,NaN,NaN,25.6875,None
31:39.9,None,NaN,NaN,NaN,25.6875,None
31:40.9,None,NaN,NaN,NaN,25.6875,None
31:41.8,None,NaN,NaN,NaN,25.6875,None
31:42.8,None,NaN,NaN,NaN,25.6875,None
31:43.9,None,NaN,NaN,NaN,25.6875,None
31:44.9,None,NaN,NaN,NaN,25.6875,None
31:45.9,None,NaN,NaN,NaN,25.6875,None
31:46.8,None,NaN,NaN,NaN,25.6875,None
31:47.8,None,NaN,NaN,NaN,25.6875,None
31:48.9,None,NaN,NaN,NaN,25.6875,None
31:49.9,None,NaN,NaN,NaN,25.6875,None
31:50.8,None,NaN,NaN,NaN,25.6875,None
31:51.8,None,NaN,NaN,NaN,25.6875,None
31:52.8,None,NaN,NaN,NaN,25.6875,None
31:53.9,None,NaN,NaN,NaN,25.6875,None
31:54.8,None,NaN,NaN,NaN,25.6875,None
31:55.8,None,NaN,NaN,NaN,25.6875,None
31:56.9,None,NaN,NaN,NaN,25.6875,None
31:57.9,None,NaN,NaN,NaN,25.6875,None
31:58.9,None,NaN,NaN,NaN,25.6875,None
31:59.8,None,NaN,NaN,NaN,25.6875,None
32:00.8,None,NaN,NaN,NaN,25.6875,None
32:01.9,None,NaN,NaN,NaN,25.75,None
32:02.9,None,NaN,NaN,NaN,25.6875,None
32:03.8,None,NaN,NaN,NaN,25.6875,None
32:04.8,None,NaN,NaN,NaN,25.6875,None
32:05.8,None,NaN,NaN,NaN,25.6875,None
32:06.9,None,NaN,NaN,NaN,25.6875,None
32:07.8,None,NaN,NaN,NaN,25.6875,None
32:08.9,None,NaN,NaN,NaN,25.6875,None
32:09.8,None,NaN,NaN,NaN,25.6875,None
32:10.9,None,NaN,NaN,NaN,25.6875,None
32:11.9,None,NaN,NaN,NaN,25.75,None
32:12.8,None,NaN,NaN,NaN,25.6875,None
32:13.8,None,NaN,NaN,NaN,25.75,None
32:14.9,None,NaN,NaN,NaN,25.75,None
32:15.9,None,NaN,NaN,NaN,25.75,None
32:16.8,None,NaN,NaN,NaN,25.75,None
32:17.8,None,NaN,NaN,NaN,25.6875,None
32:18.9,None,NaN,NaN,NaN,25.75,None
32:19.9,None,NaN,NaN,NaN,25.75,None
32:20.8,None,NaN,NaN,NaN,25.75,None
32:21.8,None,NaN,NaN,NaN,25.75,None
32:22.9,None,NaN,NaN,NaN,25.75,None
32:23.9,None,NaN,NaN,NaN,25.75,None
32:24.8,None,NaN,NaN,NaN,25.75,None
32:25.8,None,NaN,NaN,NaN,25.75,None
32:26.8,None,NaN,NaN,NaN,25.75,None
32:27.9,None,NaN,NaN,NaN,25.75,None
32:28.9,None,NaN,NaN,NaN,25.75,None
32:29.8,None,NaN,NaN,NaN,25.75,None
32:30.9,None,NaN,NaN,NaN,25.75,None
32:31.9,None,NaN,NaN,NaN,25.75,None
32:32.9,None,NaN,NaN,NaN,25.75,None
32:33.8,None,NaN,NaN,NaN,25.75,None
32:34.8,None,NaN,NaN,NaN,25.6875,None
32:35.9,None,NaN,NaN,NaN,25.75,None
32:36.9,None,NaN,NaN,NaN,25.75,None
32:37.8,None,NaN,NaN,NaN,25.75,None
32:38.8,None,NaN,NaN,NaN,25.75,None
32:39.8,None,NaN,NaN,NaN,25.8125,None
32:40.9,None,NaN,NaN,NaN,25.75,None
32:41.9,None,NaN,NaN,NaN,25.6875,None
32:42.8,None,NaN,NaN,NaN,25.75,None
32:43.8,None,NaN,NaN,NaN,25.75,None
32:44.9,None,NaN,NaN,NaN,25.75,None
32:45.9,None,NaN,NaN,NaN,25.75,None
32:46.8,None,NaN,NaN,NaN,25.75,None
32:47.8,None,NaN,NaN,NaN,25.6875,None
32:48.9,None,NaN,NaN,NaN,25.75,None
32:49.9,None,NaN,NaN,NaN,25.75,None
32:50.8,None,NaN,NaN,NaN,25.75,None
32:51.8,None,NaN,NaN,NaN,25.75,None
32:52.9,None,NaN,NaN,NaN,25.75,None
32:53.9,None,NaN,NaN,NaN,25.75,None
32:54.9,None,NaN,NaN,NaN,25.75,None
32:55.8,None,NaN,NaN,NaN,25.75,None
32:56.8,None,NaN,NaN,NaN,25.75,None
32:57.9,None,NaN,NaN,NaN,25.75,None
32:58.9,None,NaN,NaN,NaN,25.75,None
32:59.8,None,NaN,NaN,NaN,25.75,None
33:00.8,None,NaN,NaN,NaN,25.75,None
33:01.9,None,NaN,NaN,NaN,25.75,None
33:02.8,None,NaN,NaN,NaN,25.75,None
33:03.8,None,NaN,NaN,NaN,25.75,None
33:04.8,None,NaN,NaN,NaN,25.75,None
33:05.9,None,NaN,NaN,NaN,25.75,None
33:06.9,None,NaN,NaN,NaN,25.75,None
33:07.9,None,NaN,NaN,NaN,25.75,None
33:08.8,None,NaN,NaN,NaN,25.75,None
33:09.9,None,NaN,NaN,NaN,25.75,None
33:10.9,None,NaN,NaN,NaN,25.75,None
33:11.9,None,NaN,NaN,NaN,25.75,None
33:12.8,None,NaN,NaN,NaN,25.75,None
33:13.9,None,NaN,NaN,NaN,25.75,None
33:14.9,None,NaN,NaN,NaN,25.75,None
33:15.9,None,NaN,NaN,NaN,25.75,None
33:16.8,None,NaN,NaN,NaN,25.75,None
33:17.8,None,NaN,NaN,NaN,25.75,None
33:18.9,None,NaN,NaN,NaN,25.75,None
33:19.9,None,NaN,NaN,NaN,25.8125,None
33:20.9,None,NaN,NaN,NaN,25.75,None
33:21.8,None,NaN,NaN,NaN,25.75,None
33:22.8,None,NaN,NaN,NaN,25.75,None
33:23.9,None,NaN,NaN,NaN,25.75,None
33:24.9,None,NaN,NaN,NaN,25.75,None
33:25.8,None,NaN,NaN,NaN,25.8125,None
33:26.8,None,NaN,NaN,NaN,25.75,None
33:27.9,None,NaN,NaN,NaN,25.75,None
33:28.9,None,NaN,NaN,NaN,25.8125,None
33:29.8,None,NaN,NaN,NaN,25.75,None
33:30.9,None,NaN,NaN,NaN,25.75,None
33:31.9,None,NaN,NaN,NaN,25.75,None
33:32.9,None,NaN,NaN,NaN,25.75,None
33:33.8,None,NaN,NaN,NaN,25.75,None
33:34.8,None,NaN,NaN,NaN,25.75,None
33:35.9,None,NaN,NaN,NaN,25.75,None
33:36.9,None,NaN,NaN,NaN,25.75,None
33:37.9,None,NaN,NaN,NaN,25.75,None
33:38.8,None,NaN,NaN,NaN,25.75,None
33:39.9,None,NaN,NaN,NaN,25.75,None
33:40.9,None,NaN,NaN,NaN,25.75,None
33:41.9,None,NaN,NaN,NaN,25.8125,None
33:42.8,None,NaN,NaN,NaN,25.75,None
33:43.9,None,NaN,NaN,NaN,25.75,None
33:44.9,None,NaN,NaN,NaN,25.8125,None
33:45.9,None,NaN,NaN,NaN,25.8125,None
33:46.8,None,NaN,NaN,NaN,25.8125,None
33:47.8,None,NaN,NaN,NaN,25.8125,None
33:48.9,None,NaN,NaN,NaN,25.8125,None
33:49.9,None,NaN,NaN,NaN,25.8125,None
33:50.9,None,NaN,NaN,NaN,25.8125,None
33:51.8,None,NaN,NaN,NaN,25.75,None
33:52.9,None,NaN,NaN,NaN,25.8125,None
33:53.9,None,NaN,NaN,NaN,25.8125,None
33:54.9,None,NaN,NaN,NaN,25.8125,None
33:55.8,None,NaN,NaN,NaN,25.8125,None
33:56.9,None,NaN,NaN,NaN,25.8125,None
33:57.9,None,NaN,NaN,NaN,25.8125,None
33:58.9,None,NaN,NaN,NaN,25.8125,None
33:59.8,None,NaN,NaN,NaN,25.8125,None
34:00.9,None,NaN,NaN,NaN,25.8125,None
34:01.9,None,NaN,NaN,NaN,25.75,None
34:02.9,None,NaN,NaN,NaN,25.8125,None
34:03.9,None,NaN,NaN,NaN,25.8125,None
34:04.8,None,NaN,NaN,NaN,25.8125,None
34:06.0,None,NaN,NaN,NaN,25.75,None
34:06.9,None,NaN,NaN,NaN,25.8125,None
34:07.9,None,NaN,NaN,NaN,25.75,None
34:08.8,None,NaN,NaN,NaN,25.75,None
34:09.9,None,NaN,NaN,NaN,25.75,None
34:10.9,None,NaN,NaN,NaN,25.8125,None
34:11.9,None,NaN,NaN,NaN,25.8125,None
34:12.8,None,NaN,NaN,NaN,25.75,None
34:13.9,None,NaN,NaN,NaN,25.8125,None
34:14.9,None,NaN,NaN,NaN,25.8125,None
34:15.9,None,NaN,NaN,NaN,25.8125,None
34:16.9,None,NaN,NaN,NaN,25.8125,None
34:17.9,None,NaN,NaN,NaN,25.8125,None
34:18.9,None,NaN,NaN,NaN,25.75,None
34:19.9,None,NaN,NaN,NaN,25.75,None
34:20.9,None,NaN,NaN,NaN,25.75,None
34:21.8,None,NaN,NaN,NaN,25.8125,None
34:22.9,None,NaN,NaN,NaN,25.8125,None
34:23.9,None,NaN,NaN,NaN,25.8125,None
34:24.9,None,NaN,NaN,NaN,25.75,None
34:25.8,None,NaN,NaN,NaN,25.8125,None
34:26.9,None,NaN,NaN,NaN,25.8125,None
34:27.9,None,NaN,NaN,NaN,25.8125,None
34:28.9,None,NaN,NaN,NaN,25.8125,None
34:29.9,None,NaN,NaN,NaN,25.8125,None
34:30.9,None,NaN,NaN,NaN,25.8125,None
34:31.9,None,NaN,NaN,NaN,25.8125,None
34:32.9,None,NaN,NaN,NaN,25.8125,None
34:33.9,None,NaN,NaN,NaN,25.8125,None
34:34.9,None,NaN,NaN,NaN,25.8125,None
34:35.9,None,NaN,NaN,NaN,25.8125,None
34:36.9,None,NaN,NaN,NaN,25.8125,None
34:37.9,None,NaN,NaN,NaN,25.8125,None
34:38.8,None,NaN,NaN,NaN,25.8125,None
34:39.9,None,NaN,NaN,NaN,25.8125,None
34:40.9,None,NaN,NaN,NaN,25.8125,None
34:41.9,None,NaN,NaN,NaN,25.8125,None
34:42.8,None,NaN,NaN,NaN,25.875,None
34:43.8,None,NaN,NaN,NaN,25.8125,None
34:44.9,None,NaN,NaN,NaN,25.8125,None
34:45.9,None,NaN,NaN,NaN,25.8125,None
34:46.9,None,NaN,NaN,NaN,25.8125,None
34:47.8,None,NaN,NaN,NaN,25.8125,None
34:48.9,None,NaN,NaN,NaN,25.8125,None
34:49.9,None,NaN,NaN,NaN,25.8125,None
34:51.0,None,NaN,NaN,NaN,25.8125,None
34:51.9,None,NaN,NaN,NaN,25.8125,None
34:52.9,None,NaN,NaN,NaN,25.8125,None
34:53.9,None,NaN,NaN,NaN,25.8125,None
34:54.9,None,NaN,NaN,NaN,25.8125,None
34:55.8,None,NaN,NaN,NaN,25.8125,None
34:56.9,None,NaN,NaN,NaN,25.8125,None
34:57.9,None,NaN,NaN,NaN,25.8125,None
34:58.9,None,NaN,NaN,NaN,25.8125,None
34:59.9,None,NaN,NaN,NaN,25.8125,None
35:00.8,None,NaN,NaN,NaN,25.8125,None
35:01.9,None,NaN,NaN,NaN,25.8125,None
35:02.9,None,NaN,NaN,NaN,25.8125,None
35:03.9,None,NaN,NaN,NaN,25.8125,None
35:04.9,None,NaN,NaN,NaN,25.8125,None
35:05.9,None,NaN,NaN,NaN,25.8125,None
35:06.9,None,NaN,NaN,NaN,25.8125,None
35:07.9,None,NaN,NaN,NaN,25.8125,None
35:08.8,None,NaN,NaN,NaN,25.8125,None
35:09.9,None,NaN,NaN,NaN,25.8125,None
35:10.9,None,NaN,NaN,NaN,25.8125,None
